Năm,Bang,Bệnh,Số người chết,Dân số,Số lượng sinh,Tổng người chết
2016,Victoria,Diabetes mellitus,1130,6188358,82892,39450
2016,Victoria,Diarrheal diseases,73,6188358,82892,39450
2016,Victoria,Digestive diseases,1473,6188358,82892,39450
2016,Victoria,Drowning,37,6188358,82892,39450
2016,Victoria,Drug use disorders,9,6188358,82892,39450
2016,Victoria,Environmental heat and cold exposure,6,6188358,82892,39450
2016,Victoria,Exposure to forces of nature,3,6188358,82892,39450
2016,Victoria,"Fire, heat, and hot substances",17,6188358,82892,39450
2016,Victoria,HIV/AIDS,31,6188358,82892,39450
2016,Victoria,Interpersonal violence,67,6188358,82892,39450
2016,Victoria,Lower respiratory infections,1045,6188358,82892,39450
2016,Victoria,Malaria,0,6188358,82892,39450
2016,Victoria,Maternal disorders,5,6188358,82892,39450
2016,Victoria,Meningitis,6,6188358,82892,39450
2016,Victoria,Neonatal disorders,122,6188358,82892,39450
2016,Victoria,Neoplasms,11584,6188358,82892,39450
2016,Victoria,Nutritional deficiencies,31,6188358,82892,39450
2016,Victoria,Parkinson's disease,464,6188358,82892,39450
2016,Victoria,Poisonings,408,6188358,82892,39450
2016,Victoria,Protein-energy malnutrition,30,6188358,82892,39450
2016,Victoria,Road injuries,339,6188358,82892,39450
2016,Victoria,Self-harm,664,6188358,82892,39450
2016,Victoria,Terrorism (deaths),0,6188358,82892,39450
2016,Victoria,Tuberculosis,14,6188358,82892,39450
2016,Western Australia,Acute hepatitis,20,2561146,35429,14839
2016,Western Australia,Alcohol use disorders,22,2561146,35429,14839
2016,Western Australia,Alzheimer's disease and other dementias,543,2561146,35429,14839
2016,Western Australia,Cardiovascular diseases,3897,2561146,35429,14839
2016,Western Australia,Chronic kidney disease,174,2561146,35429,14839
2016,Western Australia,Chronic respiratory diseases,695,2561146,35429,14839
2016,Western Australia,Cirrhosis and other chronic liver diseases,175,2561146,35429,14839
2016,Western Australia,Conflict and terrorism,0,2561146,35429,14839
2016,Western Australia,Diabetes mellitus,491,2561146,35429,14839
2016,Western Australia,Diarrheal diseases,28,2561146,35429,14839
2016,Western Australia,Digestive diseases,545,2561146,35429,14839
2016,Western Australia,Drowning,23,2561146,35429,14839
2016,Western Australia,Drug use disorders,7,2561146,35429,14839
2016,Western Australia,Environmental heat and cold exposure,6,2561146,35429,14839
2016,Western Australia,Exposure to forces of nature,3,2561146,35429,14839
2016,Western Australia,"Fire, heat, and hot substances",12,2561146,35429,14839
2016,Western Australia,HIV/AIDS,17,2561146,35429,14839
2016,Western Australia,Interpersonal violence,39,2561146,35429,14839
2016,Western Australia,Lower respiratory infections,332,2561146,35429,14839
2016,Western Australia,Malaria,0,2561146,35429,14839
2016,Western Australia,Maternal disorders,1,2561146,35429,14839
2016,Western Australia,Meningitis,6,2561146,35429,14839
2016,Western Australia,Neonatal disorders,47,2561146,35429,14839
2016,Western Australia,Neoplasms,4433,2561146,35429,14839
2016,Western Australia,Nutritional deficiencies,9,2561146,35429,14839
2016,Western Australia,Parkinson's disease,159,2561146,35429,14839
2016,Western Australia,Poisonings,188,2561146,35429,14839
2016,Western Australia,Protein-energy malnutrition,8,2561146,35429,14839
2016,Western Australia,Road injuries,213,2561146,35429,14839
2016,Western Australia,Self-harm,373,2561146,35429,14839
2016,Western Australia,Terrorism (deaths),0,2561146,35429,14839
2016,Western Australia,Tuberculosis,4,2561146,35429,14839
2017,Australian Capital Territory,Acute hepatitis,3,416563,6207,2320
2017,Australian Capital Territory,Alcohol use disorders,5,416563,6207,2320
2017,Australian Capital Territory,Alzheimer's disease and other dementias,40,416563,6207,2320
2017,Australian Capital Territory,Cardiovascular diseases,596,416563,6207,2320
2017,Australian Capital Territory,Chronic kidney disease,22,416563,6207,2320
2017,Australian Capital Territory,Chronic respiratory diseases,134,416563,6207,2320
2017,Australian Capital Territory,Cirrhosis and other chronic liver diseases,40,416563,6207,2320
2017,Australian Capital Territory,Conflict and terrorism,0,416563,6207,2320
2017,Australian Capital Territory,Diabetes mellitus,80,416563,6207,2320
2017,Australian Capital Territory,Diarrheal diseases,4,416563,6207,2320
2017,Australian Capital Territory,Digestive diseases,100,416563,6207,2320
2017,Australian Capital Territory,Drowning,2,416563,6207,2320
2017,Australian Capital Territory,Drug use disorders,0,416563,6207,2320
2017,Australian Capital Territory,Environmental heat and cold exposure,0,416563,6207,2320
2017,Australian Capital Territory,Exposure to forces of nature,2,416563,6207,2320
2017,Australian Capital Territory,"Fire, heat, and hot substances",1,416563,6207,2320
2017,Australian Capital Territory,HIV/AIDS,3,416563,6207,2320
2017,Australian Capital Territory,Interpersonal violence,3,416563,6207,2320
2017,Australian Capital Territory,Lower respiratory infections,61,416563,6207,2320
2017,Australian Capital Territory,Malaria,0,416563,6207,2320
2017,Australian Capital Territory,Maternal disorders,0,416563,6207,2320
2017,Australian Capital Territory,Meningitis,0,416563,6207,2320
2017,Australian Capital Territory,Neonatal disorders,11,416563,6207,2320
2017,Australian Capital Territory,Neoplasms,650,416563,6207,2320
2017,Australian Capital Territory,Nutritional deficiencies,3,416563,6207,2320
2017,Australian Capital Territory,Parkinson's disease,29,416563,6207,2320
2017,Australian Capital Territory,Poisonings,17,416563,6207,2320
2017,Australian Capital Territory,Protein-energy malnutrition,2,416563,6207,2320
2017,Australian Capital Territory,Road injuries,24,416563,6207,2320
2017,Australian Capital Territory,Self-harm,52,416563,6207,2320
2017,Australian Capital Territory,Terrorism (deaths),0,416563,6207,2320
2017,Australian Capital Territory,Tuberculosis,1,416563,6207,2320
2017,New South Wales,Acute hepatitis,87,7868619,96591,52778
2017,New South Wales,Alcohol use disorders,128,7868619,96591,52778
2017,New South Wales,Alzheimer's disease and other dementias,1181,7868619,96591,52778
2017,New South Wales,Cardiovascular diseases,14762,7868619,96591,52778
2017,New South Wales,Chronic kidney disease,754,7868619,96591,52778
2017,New South Wales,Chronic respiratory diseases,2881,7868619,96591,52778
2017,New South Wales,Cirrhosis and other chronic liver diseases,626,7868619,96591,52778
2017,New South Wales,Conflict and terrorism,0,7868619,96591,52778
2017,New South Wales,Diabetes mellitus,1616,7868619,96591,52778
2017,New South Wales,Diarrheal diseases,117,7868619,96591,52778
2017,New South Wales,Digestive diseases,1928,7868619,96591,52778
2017,New South Wales,Drowning,53,7868619,96591,52778
2017,New South Wales,Drug use disorders,9,7868619,96591,52778
2017,New South Wales,Environmental heat and cold exposure,7,7868619,96591,52778
2017,New South Wales,Exposure to forces of nature,14,7868619,96591,52778
2017,New South Wales,"Fire, heat, and hot substances",25,7868619,96591,52778
2017,New South Wales,HIV/AIDS,34,7868619,96591,52778
2017,New South Wales,Interpersonal violence,47,7868619,96591,52778
2017,New South Wales,Lower respiratory infections,1456,7868619,96591,52778
2017,New South Wales,Malaria,0,7868619,96591,52778
2017,New South Wales,Maternal disorders,0,7868619,96591,52778
2017,New South Wales,Meningitis,8,7868619,96591,52778
2017,New South Wales,Neonatal disorders,162,7868619,96591,52778
2017,New South Wales,Neoplasms,14857,7868619,96591,52778
2017,New South Wales,Nutritional deficiencies,42,7868619,96591,52778
2017,New South Wales,Parkinson's disease,627,7868619,96591,52778
2017,New South Wales,Poisonings,471,7868619,96591,52778
2017,New South Wales,Protein-energy malnutrition,41,7868619,96591,52778
2017,New South Wales,Road injuries,386,7868619,96591,52778
2017,New South Wales,Self-harm,929,7868619,96591,52778
2017,New South Wales,Terrorism (deaths),0,7868619,96591,52778
2017,New South Wales,Tuberculosis,17,7868619,96591,52778
2017,Northern Territory,Acute hepatitis,2,247005,3882,1106
2017,Northern Territory,Alcohol use disorders,2,247005,3882,1106
2017,Northern Territory,Alzheimer's disease and other dementias,21,247005,3882,1106
2017,Northern Territory,Cardiovascular diseases,328,247005,3882,1106
2017,Northern Territory,Chronic kidney disease,12,247005,3882,1106
2017,Northern Territory,Chronic respiratory diseases,74,247005,3882,1106
2017,Northern Territory,Cirrhosis and other chronic liver diseases,23,247005,3882,1106
2017,Northern Territory,Conflict and terrorism,0,247005,3882,1106
2017,Northern Territory,Diabetes mellitus,45,247005,3882,1106
2017,Northern Territory,Diarrheal diseases,2,247005,3882,1106
2017,Northern Territory,Digestive diseases,55,247005,3882,1106
2017,Northern Territory,Drowning,2,247005,3882,1106
2017,Northern Territory,Drug use disorders,0,247005,3882,1106
2017,Northern Territory,Environmental heat and cold exposure,0,247005,3882,1106
2017,Northern Territory,Exposure to forces of nature,1,247005,3882,1106
2017,Northern Territory,"Fire, heat, and hot substances",0,247005,3882,1106
2017,Northern Territory,HIV/AIDS,1,247005,3882,1106
2017,Northern Territory,Interpersonal violence,2,247005,3882,1106
2017,Northern Territory,Lower respiratory infections,34,247005,3882,1106
2017,Northern Territory,Malaria,0,247005,3882,1106
2017,Northern Territory,Maternal disorders,0,247005,3882,1106
2017,Northern Territory,Meningitis,0,247005,3882,1106
2017,Northern Territory,Neonatal disorders,6,247005,3882,1106
2017,Northern Territory,Neoplasms,358,247005,3882,1106
2017,Northern Territory,Nutritional deficiencies,2,247005,3882,1106
2017,Northern Territory,Parkinson's disease,15,247005,3882,1106
2017,Northern Territory,Poisonings,9,247005,3882,1106
2017,Northern Territory,Protein-energy malnutrition,1,247005,3882,1106
2017,Northern Territory,Road injuries,14,247005,3882,1106
2017,Northern Territory,Self-harm,29,247005,3882,1106
2017,Northern Territory,Terrorism (deaths),0,247005,3882,1106
2017,Northern Territory,Tuberculosis,0,247005,3882,1106
2017,Queensland,Acute hepatitis,39,4934711,61158,31555
2017,Queensland,Alcohol use disorders,47,4934711,61158,31555
2017,Queensland,Alzheimer's disease and other dementias,686,4934711,61158,31555
2017,Queensland,Cardiovascular diseases,8760,4934711,61158,31555
2017,Queensland,Chronic kidney disease,301,4934711,61158,31555
2017,Queensland,Chronic respiratory diseases,1674,4934711,61158,31555
2017,Queensland,Cirrhosis and other chronic liver diseases,400,4934711,61158,31555
2017,Queensland,Conflict and terrorism,0,4934711,61158,31555
2017,Queensland,Diabetes mellitus,910,4934711,61158,31555
2017,Queensland,Diarrheal diseases,59,4934711,61158,31555
2017,Queensland,Digestive diseases,1197,4934711,61158,31555
2017,Queensland,Drowning,40,4934711,61158,31555
2017,Queensland,Drug use disorders,5,4934711,61158,31555
2017,Queensland,Environmental heat and cold exposure,5,4934711,61158,31555
2017,Queensland,Exposure to forces of nature,9,4934711,61158,31555
2017,Queensland,"Fire, heat, and hot substances",5,4934711,61158,31555
2017,Queensland,HIV/AIDS,28,4934711,61158,31555
2017,Queensland,Interpersonal violence,44,4934711,61158,31555
2017,Queensland,Lower respiratory infections,760,4934711,61158,31555
2017,Queensland,Malaria,0,4934711,61158,31555
2017,Queensland,Maternal disorders,4,4934711,61158,31555
2017,Queensland,Meningitis,3,4934711,61158,31555
2017,Queensland,Neonatal disorders,152,4934711,61158,31555
2017,Queensland,Neoplasms,9559,4934711,61158,31555
2017,Queensland,Nutritional deficiencies,32,4934711,61158,31555
2017,Queensland,Parkinson's disease,349,4934711,61158,31555
2017,Queensland,Poisonings,255,4934711,61158,31555
2017,Queensland,Protein-energy malnutrition,28,4934711,61158,31555
2017,Queensland,Road injuries,320,4934711,61158,31555
2017,Queensland,Self-harm,815,4934711,61158,31555
2017,Queensland,Terrorism (deaths),0,4934711,61158,31555
2017,Queensland,Tuberculosis,7,4934711,61158,31555
2017,South Australia,Acute hepatitis,15,1730659,19072,14052
2017,South Australia,Alcohol use disorders,26,1730659,19072,14052
2017,South Australia,Alzheimer's disease and other dementias,514,1730659,19072,14052
2017,South Australia,Cardiovascular diseases,3726,1730659,19072,14052
2017,South Australia,Chronic kidney disease,188,1730659,19072,14052
2017,South Australia,Chronic respiratory diseases,693,1730659,19072,14052
2017,South Australia,Cirrhosis and other chronic liver diseases,171,1730659,19072,14052
2017,South Australia,Conflict and terrorism,0,1730659,19072,14052
2017,South Australia,Diabetes mellitus,465,1730659,19072,14052
2017,South Australia,Diarrheal diseases,26,1730659,19072,14052
2017,South Australia,Digestive diseases,527,1730659,19072,14052
2017,South Australia,Drowning,9,1730659,19072,14052
2017,South Australia,Drug use disorders,1,1730659,19072,14052
2017,South Australia,Environmental heat and cold exposure,7,1730659,19072,14052
2017,South Australia,Exposure to forces of nature,4,1730659,19072,14052
2017,South Australia,"Fire, heat, and hot substances",8,1730659,19072,14052
2017,South Australia,HIV/AIDS,5,1730659,19072,14052
2017,South Australia,Interpersonal violence,26,1730659,19072,14052
2017,South Australia,Lower respiratory infections,449,1730659,19072,14052
2017,South Australia,Malaria,0,1730659,19072,14052
2017,South Australia,Maternal disorders,0,1730659,19072,14052
2017,South Australia,Meningitis,6,1730659,19072,14052
2017,South Australia,Neonatal disorders,29,1730659,19072,14052
2017,South Australia,Neoplasms,3900,1730659,19072,14052
2017,South Australia,Nutritional deficiencies,4,1730659,19072,14052
2017,South Australia,Parkinson's disease,165,1730659,19072,14052
2017,South Australia,Poisonings,97,1730659,19072,14052
2017,South Australia,Protein-energy malnutrition,3,1730659,19072,14052
2017,South Australia,Road injuries,128,1730659,19072,14052
2017,South Australia,Self-harm,226,1730659,19072,14052
2017,South Australia,Terrorism (deaths),0,1730659,19072,14052
2017,South Australia,Tuberculosis,6,1730659,19072,14052
2017,Tasmania,Acute hepatitis,7,528062,5610,4780
2017,Tasmania,Alcohol use disorders,10,528062,5610,4780
2017,Tasmania,Alzheimer's disease and other dementias,83,528062,5610,4780
2017,Tasmania,Cardiovascular diseases,1240,528062,5610,4780
2017,Tasmania,Chronic kidney disease,46,528062,5610,4780
2017,Tasmania,Chronic respiratory diseases,279,528062,5610,4780
2017,Tasmania,Cirrhosis and other chronic liver diseases,84,528062,5610,4780
2017,Tasmania,Conflict and terrorism,0,528062,5610,4780
2017,Tasmania,Diabetes mellitus,167,528062,5610,4780
2017,Tasmania,Diarrheal diseases,9,528062,5610,4780
2017,Tasmania,Digestive diseases,208,528062,5610,4780
2017,Tasmania,Drowning,5,528062,5610,4780
2017,Tasmania,Drug use disorders,1,528062,5610,4780
2017,Tasmania,Environmental heat and cold exposure,0,528062,5610,4780
2017,Tasmania,Exposure to forces of nature,3,528062,5610,4780
2017,Tasmania,"Fire, heat, and hot substances",2,528062,5610,4780
2017,Tasmania,HIV/AIDS,6,528062,5610,4780
2017,Tasmania,Interpersonal violence,6,528062,5610,4780
2017,Tasmania,Lower respiratory infections,128,528062,5610,4780
2017,Tasmania,Malaria,0,528062,5610,4780
2017,Tasmania,Maternal disorders,0,528062,5610,4780
2017,Tasmania,Meningitis,0,528062,5610,4780
2017,Tasmania,Neonatal disorders,22,528062,5610,4780
2017,Tasmania,Neoplasms,1353,528062,5610,4780
2017,Tasmania,Nutritional deficiencies,6,528062,5610,4780
2017,Tasmania,Parkinson's disease,60,528062,5610,4780
2017,Tasmania,Poisonings,35,528062,5610,4780
2017,Tasmania,Protein-energy malnutrition,3,528062,5610,4780
2017,Tasmania,Road injuries,50,528062,5610,4780
2017,Tasmania,Self-harm,109,528062,5610,4780
2017,Tasmania,Terrorism (deaths),0,528062,5610,4780
2017,Tasmania,Tuberculosis,2,528062,5610,4780
2017,Victoria,Acute hepatitis,39,6318222,82094,39791
2017,Victoria,Alcohol use disorders,61,6318222,82094,39791
2017,Victoria,Alzheimer's disease and other dementias,1315,6318222,82094,39791
2017,Victoria,Cardiovascular diseases,11168,6318222,82094,39791
2017,Victoria,Chronic kidney disease,679,6318222,82094,39791
2017,Victoria,Chronic respiratory diseases,2068,6318222,82094,39791
2017,Victoria,Cirrhosis and other chronic liver diseases,444,6318222,82094,39791
2017,Victoria,Conflict and terrorism,0,6318222,82094,39791
2017,Victoria,Diabetes mellitus,1170,6318222,82094,39791
2017,Victoria,Diarrheal diseases,84,6318222,82094,39791
2017,Victoria,Digestive diseases,1487,6318222,82094,39791
2017,Victoria,Drowning,26,6318222,82094,39791
2017,Victoria,Drug use disorders,12,6318222,82094,39791
2017,Victoria,Environmental heat and cold exposure,9,6318222,82094,39791
2017,Victoria,Exposure to forces of nature,10,6318222,82094,39791
2017,Victoria,"Fire, heat, and hot substances",11,6318222,82094,39791
2017,Victoria,HIV/AIDS,31,6318222,82094,39791
2017,Victoria,Interpersonal violence,53,6318222,82094,39791
2017,Victoria,Lower respiratory infections,1330,6318222,82094,39791
2017,Victoria,Malaria,4,6318222,82094,39791
2017,Victoria,Maternal disorders,3,6318222,82094,39791
2017,Victoria,Meningitis,6,6318222,82094,39791
2017,Victoria,Neonatal disorders,158,6318222,82094,39791
2017,Victoria,Neoplasms,11608,6318222,82094,39791
2017,Victoria,Nutritional deficiencies,25,6318222,82094,39791
2017,Victoria,Parkinson's disease,438,6318222,82094,39791
2017,Victoria,Poisonings,418,6318222,82094,39791
2017,Victoria,Protein-energy malnutrition,24,6318222,82094,39791
2017,Victoria,Road injuries,315,6318222,82094,39791
2017,Victoria,Self-harm,710,6318222,82094,39791
2017,Victoria,Terrorism (deaths),0,6318222,82094,39791
2017,Victoria,Tuberculosis,10,6318222,82094,39791
2017,Western Australia,Acute hepatitis,19,2589766,34498,14494
2017,Western Australia,Alcohol use disorders,20,2589766,34498,14494
2017,Western Australia,Alzheimer's disease and other dementias,528,2589766,34498,14494
2017,Western Australia,Cardiovascular diseases,3621,2589766,34498,14494
2017,Western Australia,Chronic kidney disease,182,2589766,34498,14494
2017,Western Australia,Chronic respiratory diseases,694,2589766,34498,14494
2017,Western Australia,Cirrhosis and other chronic liver diseases,180,2589766,34498,14494
2017,Western Australia,Conflict and terrorism,0,2589766,34498,14494
2017,Western Australia,Diabetes mellitus,484,2589766,34498,14494
2017,Western Australia,Diarrheal diseases,23,2589766,34498,14494
2017,Western Australia,Digestive diseases,505,2589766,34498,14494
2017,Western Australia,Drowning,24,2589766,34498,14494
2017,Western Australia,Drug use disorders,3,2589766,34498,14494
2017,Western Australia,Environmental heat and cold exposure,4,2589766,34498,14494
2017,Western Australia,Exposure to forces of nature,6,2589766,34498,14494
2017,Western Australia,"Fire, heat, and hot substances",9,2589766,34498,14494
2017,Western Australia,HIV/AIDS,10,2589766,34498,14494
2017,Western Australia,Interpersonal violence,28,2589766,34498,14494
2017,Western Australia,Lower respiratory infections,298,2589766,34498,14494
2017,Western Australia,Malaria,0,2589766,34498,14494
2017,Western Australia,Maternal disorders,3,2589766,34498,14494
2017,Western Australia,Meningitis,5,2589766,34498,14494
2017,Western Australia,Neonatal disorders,46,2589766,34498,14494
